AAPL200918C00023750,2020-09-16 1:52PM EDT,23.75,89.3,88.0,88.75,-1.50,-1.65%,6,265,876.56%,AAPL,call
AAPL200918C00025000,2020-09-16 11:33AM EDT,25.0,89.2,86.75,87.5,-0.02,-0.02%,9,91,847.66%,AAPL,call
AAPL200918C00026250,2020-09-14 2:32PM EDT,26.25,91.7,85.5,86.25,0.00,-,1,7,821.09%,AAPL,call
AAPL200918C00027500,2020-09-14 3:12PM EDT,27.5,86.85,84.3,85.05,0.00,-,38,62,600.00%,AAPL,call
AAPL200918C00028750,2020-09-02 7:27PM EDT,28.75,16.45,83.05,83.75,0.00,-,-,-,534.38%,AAPL,call
AAPL200918C00030000,2020-09-15 11:21AM EDT,30.0,87.15,81.8,82.55,0.00,-,1,46,562.50%,AAPL,call
AAPL200918C00031250,2020-09-16 9:31AM EDT,31.25,84.3,80.5,81.25,-0.50,-0.59%,21,126,725.78%,AAPL,call
AAPL200918C00032500,2020-09-15 11:15AM EDT,32.5,84.9,79.25,80.0,0.00,-,25,63,704.69%,AAPL,call
AAPL200918C00033750,2020-09-15 9:54AM EDT,33.75,81.35,78.0,78.75,-3.05,-3.61%,21,55,684.38%,AAPL,call
AAPL200918C00035000,2020-09-14 9:30AM EDT,35.0,80.4,76.7,77.5,0.00,-,1,19,664.84%,AAPL,call
AAPL200918C00036250,2020-09-11 12:17PM EDT,36.25,75.7,75.45,76.25,0.00,-,2,20,645.70%,AAPL,call
AAPL200918C00037500,2020-09-14 1:32PM EDT,37.5,75.85,74.25,75.0,0.00,-,13,116,627.34%,AAPL,call
AAPL200918C00038750,2020-09-14 2:54PM EDT,38.75,75.6,72.3,73.75,0.00,-,17,57,610.16%,AAPL,call
AAPL200918C00040000,2020-09-16 3:47PM EDT,40.0,73.0,71.8,72.55,+1.30,+1.81%,7,31,445.31%,AAPL,call
AAPL200918C00041250,2020-09-11 10:58AM EDT,41.25,71.4,70.55,71.3,0.00,-,2,35,432.81%,AAPL,call
AAPL200918C00042500,2020-09-14 3:27PM EDT,42.5,71.9,69.25,70.0,0.00,-,27,115,560.94%,AAPL,call
AAPL200918C00043750,2020-09-11 3:13PM EDT,43.75,67.2,68.05,68.75,0.00,-,95,384,375.00%,AAPL,call
AAPL200918C00045000,2020-09-15 11:07AM EDT,45.0,72.1,66.75,67.5,0.00,-,201,2371,530.47%,AAPL,call
AAPL200918C00046250,2020-09-16 10:54AM EDT,46.25,66.3,65.45,66.25,-2.05,-3.00%,2,77,515.63%,AAPL,call
AAPL200918C00047500,2020-09-14 2:08PM EDT,47.5,66.85,64.25,65.0,0.00,-,106,238,501.56%,AAPL,call
AAPL200918C00048750,2020-09-11 2:18PM EDT,48.75,65.75,63.05,63.75,+3.50,+5.62%,3,66,334.38%,AAPL,call
AAPL200918C00050000,2020-09-15 10:32AM EDT,50.0,63.55,61.75,62.5,-3.00,-4.51%,26,603,474.22%,AAPL,call
AAPL200918C00051250,2020-09-16 11:09AM EDT,51.25,62.45,60.5,61.25,-1.30,-2.04%,25,123,461.33%,AAPL,call
AAPL200918C00052500,2020-09-14 1:29PM EDT,52.5,61.15,59.25,60.0,0.00,-,1,175,448.44%,AAPL,call
AAPL200918C00053750,2020-09-14 3:46PM EDT,53.75,60.7,58.05,58.75,-1.05,-1.70%,1,34,296.88%,AAPL,call
AAPL200918C00055000,2020-09-16 3:46PM EDT,55.0,57.75,56.75,57.5,-0.60,-1.03%,15,153,423.83%,AAPL,call
AAPL200918C00056250,2020-09-16 3:19PM EDT,56.25,56.05,55.5,56.25,-3.60,-6.04%,40,384,411.72%,AAPL,call
AAPL200918C00057500,2020-09-16 3:59PM EDT,57.5,54.6,54.25,55.0,-2.20,-3.87%,226,455,400.00%,AAPL,call
AAPL200918C00058750,2020-09-16 10:47AM EDT,58.75,54.7,53.0,53.75,-2.46,-4.30%,15,236,388.67%,AAPL,call
AAPL200918C00060000,2020-09-16 11:09AM EDT,60.0,52.8,51.75,52.5,-4.16,-7.30%,47,1593,377.34%,AAPL,call
AAPL200918C00061250,2020-09-15 3:55PM EDT,61.25,52.65,50.55,51.2,-1.50,-2.77%,1,50,357.42%,AAPL,call
AAPL200918C00062500,2020-09-15 12:10PM EDT,62.5,50.23,49.25,50.0,-4.86,-8.82%,10,621,355.86%,AAPL,call
AAPL200918C00063750,2020-09-14 3:56PM EDT,63.75,51.75,48.05,48.75,0.00,-,31,40,231.25%,AAPL,call
AAPL200918C00065000,2020-09-16 3:57PM EDT,65.0,47.3,46.75,47.5,-3.30,-6.52%,24,217,334.77%,AAPL,call
AAPL200918C00066250,2020-09-16 12:39PM EDT,66.25,47.25,45.45,46.25,-0.90,-1.87%,4,6,324.61%,AAPL,call
